,HOOD,,,,,,,ADDR,CITY,ZIP,Latitude,Longitude,,,,,,PRICE,,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4993,67, ,A1, 4259 CARPENTER                            ,NYC,10466,40.896123,-73.8595519,"2,529","1,372",1910,1, A1 ,"$180,000 ",2/10/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4996,76, ,A5, 668 EAST 236 STREET                       ,NYC,10466,40.8957229,-73.857416,"2,061","1,890",1950,1, A5 ,"$295,000 ",12/17/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,4997,83, ,A1, 738 EAST 234TH STREET                     ,NYC,10466,40.893503,-73.855669,"2,872","1,760",1901,1, A1 ,"$264,000 ",3/12/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5000,27, ,A5, 4225 BRONXWOOD AVENUE                     ,NYC,10466,40.892393,-73.8523363,"1,785","1,728",1950,1, A5 ,"$324,450 ",12/3/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5005,23, ,A5, 4231 DIGNEY AVENUE                        ,NYC,10466,40.894139,-73.852061,"1,844","1,116",1955,1, A5 ,"$360,000 ",4/29/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5006,36, ,A1, 4247 BOYD AVENUE                          ,NYC,10466,40.894986,-73.851442,"2,310","1,328",1930,1, A1 ,"$316,683 ",6/25/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5006,49, ,A5, 4227 BOYD AVE                             ,NYC,10466,40.894384,-73.851207,"2,126","1,400",1930,1, A5 ,"$140,000 ",4/2/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5007,13, ,A1, 4230 BOYD AVENUE                          ,NYC,10466,40.89466,-73.8507319,"1,942","1,852",1930,1, A1 ,"$280,500 ",7/23/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5009,15, ,A5, 4155 BRUNER AVENUE                        ,NYC,10466,40.8937054,-73.8480411,"1,800","1,188",1960,1, A5 ,"$350,000 ",6/29/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5009,75, ,A1, 4162 WICKHAM AVENUE                       ,NYC,10466,40.893749,-73.848468,"2,375","1,044",1930,1, A1 ,"$197,500 ",1/14/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5010,61, ,A1, 4122 BRUNER AVENUE                        ,NYC,10466,40.892882,-73.847152,"2,500","1,346",1930,1, A1 ,"$378,000 ",6/1/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5011,11, ,A1, 4233 WICKHAM AVENUE                       ,NYC,10466,40.895213,-73.849608,"2,379","1,184",1920,1, A1 ,"$342,000 ",10/30/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5011,32, ,A1, 4212 GUNTHER AVENUE                       ,NYC,10466,40.894405,-73.849681,"2,379","1,208",1920,1, A1 ,"$280,000 ",2/12/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5017,24, ,A5, 1916 PITMAN AVE                           ,NYC,10466,40.895999,-73.847036,"1,725","1,666",1950,1, A5 ,"$320,000 ",2/20/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5020,12, ,A5, 4134 BAYCHESTER AVENUE                    ,NYC,10466,40.89402,-73.843767,"2,000","1,683",1950,1, A5 ,"$372,000 ",12/28/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5022,53, ,A5, 4165B MURDOCK AVENUE                      ,NYC,10466,40.8951909,-73.841973,"2,700","1,976",2006,1, A5 ,"$220,000 ",11/18/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5024,10, ,A5, 4225 WILDER AVENUE                        ,NYC,10466,40.8964964,-73.8433929,"2,046","1,515",1950,1, A5 ,"$380,000 ",11/24/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5026,85, ,A5, 4144 MURDOCK AVENUE                       ,NYC,10466,40.894659,-73.841191,"1,958",690,1950,1, A5 ,"$210,000 ",3/17/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5026,90, ,A5, 4154 MURDOCK AVENUE                       ,NYC,10466,40.894925,-73.841292,"1,958",780,1950,1, A5 ,"$216,500 ",1/7/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5027,18, ,A1, 4141 MONTICELLO AVE                       ,NYC,10466,40.8949969,-73.839982,"3,555","1,382",1950,1, A1 ,"$425,000 ",11/3/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5027,18, ,A1, 4141 MONTICELLO AVENUE                    ,NYC,10466,40.8949969,-73.839982,"3,555","1,382",1950,1, A1 ,"$250,000 ",5/29/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5034,7, ,A5, 4343 CARPENTER AVENUE                     ,NYC,10466,40.897726,-73.858478,"1,793","1,252",1940,1, A5 ,"$450,000 ",7/29/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5044,24, ,A1, 4330 FURMAN AVENUE                        ,NYC,10466,40.896144,-73.8545199,"2,375","1,332",1925,1, A1 ,"$315,000 ",11/13/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5044,44, ,A5, 744 EAST 237 STREET                       ,NYC,10466,40.896532,-73.853784,"1,936","1,998",1960,1, A5 ,"$469,000 ",3/19/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5048,4, ,A1, 4393 BARNES AVENUE                        ,NYC,10466,40.897492,-73.852042,"2,028",968,1930,1, A1 ,"$135,000 ",8/13/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5050,21, ,A1, 4344 BOYD AVENUE                          ,NYC,10466,40.896488,-73.851431,"2,435","1,318",1925,1, A1 ,"$370,000 ",8/13/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5050,57, ,A2, 4345 GUNTHER AVENUE                       ,NYC,10466,40.896629,-73.851117,"2,435","1,280",1940,1, A2 ,"$200,990 ",8/3/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5052,6, ,A1, 4310 WICKHAM AVENUE                       ,NYC,10466,40.896128,-73.849372,"2,425","1,264",1925,1, A1 ,"$329,000 ",1/8/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5052,11, ,A1, 4316 WICKHAM AVENUE                       ,NYC,10466,40.8963449,-73.849452,"2,435","1,264",1925,1, A1 ,"$340,000 ",6/26/2015,
2,WAKEFIELD                ,01  ONE FAMILY DWELLINGS                    ,1,5053,7, ,A1, 4318 BRUNER AVENUE                        ,NYC,10466,40.896531,-73.84855,"2,500","1,828",1925,1, A1 ,"$373,000 ",7/29/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3830,23, ,A2, 2330 ELLIS AVE                            ,NYC,10462,40.832985,-73.846861,"2,575","1,240",1901,1, A2 ,"$172,000 ",4/17/2015,"$300,900 "
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3832,67, ,A5, 2341 NEWBOLD AVENUE                       ,NYC,10462,40.8342,-73.846767,"2,000","1,890",1950,1, A5 ,"$200,000 ",8/28/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3832,169, ,A5, 2335 NEWBOLD AVENUE                       ,NYC,10462,40.834174,-73.846965,"2,000","1,890",1950,1, A5 ,"$263,500 ",6/26/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3967,81, ,A1, 2219 MANNING STREET                       ,NYC,10462,40.8372696,-73.8515603,"1,768","1,392",1920,1, A1 ,"$405,000 ",6/2/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3978,15, ,A1, 2460 GLEBE AVENUE                         ,NYC,10461,40.839632,-73.847508,"2,378","1,462",1930,1, A1 ,"$335,000 ",4/14/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3978,43, ,A1, 2467 FRISBY AVE                           ,NYC,10461,40.8394838,-73.8471199,"2,375","1,462",1901,1, A1 ,"$340,000 ",1/28/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3985,25, ,A1, 2537 FRISBY AVENUE                        ,NYC,10461,40.8407709,-73.845716,"1,953","1,682",1925,1, A1 ,"$390,000 ",11/30/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3987,47, ,A2, 1505 BENSON STREET                        ,NYC,10461,40.8413123,-73.8452203,"1,262",750,1930,1, A2 ,"$145,000 ",7/9/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,3993,27, ,A5, 1653 HUBBELL STREET                       ,NYC,10461,40.840182,-73.8498259,"1,776","1,944",1961,1, A5 ,"$337,888 ",6/23/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,4000,54, ,A2, 1631 OVERING STREET                       ,NYC,10461,40.8422698,-73.8478573,"1,612",690,1920,1, A2 ,"$280,000 ",7/30/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,4000,58, ,A1, 1617 OVERING STREET                       ,NYC,10461,40.8420877,-73.8476153,"1,892","2,274",1910,1, A1 ,"$150,000 ",3/19/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,4067,28, ,A5, 1529 HONE AVENUE                          ,NYC,10461,40.843585,-73.8512456,"1,650","1,230",1901,1, A5 ,"$311,110 ",11/23/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,4068,12, ,A1, 1538 HONE AVENUE                          ,NYC,10461,40.843822,-73.850786,"2,500","1,578",1910,1, A1 ,"$399,000 ",3/19/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,4068,13, ,A1, 1540 HONE AVENUE                          ,NYC,10461,40.834246,-73.8881679,"2,806","1,806",1901,1, A1 ,"$245,000 ",7/30/2015,
2,WESTCHESTER              ,01  ONE FAMILY DWELLINGS                    ,1,4226,162, ,A5, 2049 MAYFLOWER AVENUE                     ,NYC,10461,40.853401,-73.834162,"2,721","1,879",1940,1, A5 ,"$540,000 ",12/18/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4645,55, ,A1, 3661 OLINVILLE AVENUE                     ,NYC,10467,40.88151,-73.866733,"2,613","1,538",1910,1, A1 ,"$267,016 ",3/31/2015,"$286,588 "
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4653,85, ,A1, 3831 CARPENTER AVENUE                     ,NYC,10467,40.8855077,-73.8653483,"1,660","1,638",1925,1, A1 ,"$300,000 ",3/23/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4653,89, ,A1, 38-25 CARPENTER AVENUE                    ,NYC,10467,40.5942409,-74.155986,"2,861","1,344",1925,1, A1 ,"$214,184 ",7/20/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4654,25, ,A1, 650 EAST 220 STREET                       ,NYC,10467,40.884586,-73.864251,"2,280","1,916",1920,1, A1 ,"$399,500 ",2/5/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4654,45, ,A1, 688 EAST 220TH STREET                     ,NYC,10467,40.8842716,-73.8629561,"2,856","1,358",1925,1, A1 ,"$409,000 ",11/25/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4654,45, ,A1, 688 EAST 220TH STREET                     ,NYC,10467,40.8842716,-73.8629561,"2,856","1,358",1925,1, A1 ,"$185,000 ",7/27/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4655,53, ,S1, 3831 WHITE PLAINS ROAD                    ,NYC,10467,40.8846552,-73.8625352,"2,007","1,500",1920,1, S1 ,"$475,000 ",9/1/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4663,10, ,S1, 3678 WHITE PLAINS ROAD                    ,NYC,10467,40.8810576,-73.8638905,"2,044","2,100",1915,1, S1 ,"$295,000 ",12/10/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4666,31, ,A1, 729 EAST 218TH STREET                     ,NYC,10467,40.882698,-73.861963,"2,856","1,267",1910,1, A1 ,"$193,656 ",10/28/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4669,35, ,A1, 725 E 221ST                               ,NYC,10467,40.884874,-73.860945,"2,856","1,971",1930,1, A1 ,"$205,000 ",9/11/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4669,64, ,A9, 730 EAST 222ND STREET                     ,NYC,10467,40.885121,-73.860696,"1,424","1,347",1905,1, A9 ,"$150,000 ",2/12/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4679,82, ,A1, 3839 BRONXWOOD AVENUE                     ,NYC,10469,40.883027,-73.856663,"3,115","1,882",1915,1, A1 ,"$275,500 ",12/16/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4680,16, ,A1, 843 EAST 221 STREET                       ,NYC,10467,40.88377,-73.857468,"2,856","1,128",1920,1, A1 ,"$172,500 ",12/17/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4698,17, ,A5, 1015 EAST 215 STREET                      ,NYC,10469,40.8782118,-73.8554894,"2,114","1,534",1945,1, A5 ,"$400,000 ",4/17/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4699,128, ,A5, 3710 PAULDING AVENUE                      ,NYC,10469,40.879076,-73.855259,"1,568","1,534",1945,1, A5 ,"$248,430 ",1/15/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4700,53, ,A5, 1046 EAST 218 STREET                      ,NYC,10469,40.8796055,-73.853436,"1,748",992,1960,1, A5 ,"$354,000 ",9/21/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4700,53, ,A5, 1046 EAST 218 STREET                      ,NYC,10469,40.8796055,-73.853436,"1,748",992,1960,1, A5 ,"$125,000 ",3/12/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4700,153, ,A5, 1048 EAST 218 STREET                      ,NYC,10469,40.879483,-73.853347,"1,748",992,1960,1, A5 ,"$290,000 ",10/15/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4701,5, ,A5, 1043 EAST 218 STREET                      ,NYC,10469,40.879923,-73.853195,"1,949","1,296",1955,1, A5 ,"$310,000 ",6/19/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4701,50, ,A5, 1042 EAST 219 STREET                      ,NYC,10469,40.880212,-73.85305,"1,950","1,944",1955,1, A5 ,"$295,000 ",12/31/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4702,49, ,A5, 1056 EAST 220 STREET                      ,NYC,10469,40.880808,-73.852287,"2,884","1,782",1955,1, A5 ,"$359,000 ",3/4/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4702,108, ,A5, 1039 EAST 219 STREET                      ,NYC,10469,40.880636,-73.8529397,"2,884","1,582",1955,1, A5 ,"$175,000 ",10/7/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4824,52, ,A1, 626 EAST 223 STREET                       ,NYC,10466,40.886992,-73.863836,"2,340","1,512",1925,1, A1 ,"$240,000 ",5/8/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4824,63, ,A1, 650 EAST 223RD STREET                     ,NYC,10466,40.886739,-73.863104,"2,577","1,636",1925,1, A1 ,"$359,000 ",12/15/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4829,60, ,A5, 690 EAST 228 STREET                       ,NYC,10466,40.8899609,-73.8599498,"1,383","1,332",1960,1, A5 ,"$175,000 ",10/20/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4832,44, ,A1, 4107 LOWERRE PLACE                        ,NYC,10466,40.89125,-73.860048,"3,255","1,204",1920,1, A1 ,"$425,000 ",7/31/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4838,18, ,A1, 763 EAST 224TH STREET                     ,NYC,10466,40.886595,-73.858544,"1,993","1,376",1925,1, A1 ,"$346,500 ",12/15/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4838,18, ,A1, 763 EAST 224 ST                           ,NYC,10466,40.886595,-73.858544,"1,993","1,376",1925,1, A1 ,"$205,000 ",4/29/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4844,29, ,A5, 719 EAST 230TH STREET                     ,NYC,10466,40.891246,-73.857528,"1,800","1,260",1955,1, A5 ,"$250,000 ",2/11/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4846,5, ,A5, 763 E 232ND STREET                        ,NYC,10466,40.892195,-73.855355,"1,611","1,638",1955,1, A5 ,"$240,000 ",12/17/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4847,52, ,A9, 830 EAST 223 STREET                       ,NYC,10466,40.884889,-73.857377,"2,057","1,690",1955,1, A9 ,"$380,000 ",1/5/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4849,23, ,A1, 831 224TH STREET                          ,NYC,10466,40.8860079,-73.856683,"2,860","1,040",1925,1, A1 ,"$375,000 ",11/9/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4850,47, ,A5, 3990 BARNES AVENUE                        ,NYC,10466,40.887294,-73.857021,"1,995","1,140",1950,1, A5 ,"$207,000 ",4/24/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4851,21, ,A1, 839 EAST 226 STREET                       ,NYC,10466,40.887361,-73.855684,"5,713","1,392",1901,1, A1 ,"$325,000 ",9/11/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4851,21, ,A1, 839 EAST 226 STREET                       ,NYC,10466,40.887361,-73.855684,"5,713","1,392",1901,1, A1 ,"$270,000 ",6/3/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4852,63, ,A1, 850 EAST 228TH STREET                     ,NYC,10466,40.8882603,-73.8547541,"2,854","1,584",1920,1, A1 ,"$320,000 ",3/30/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4854,32, ,A1, 833 EAST 229 STREET                       ,NYC,10466,40.8895281,-73.854721,"2,860","1,439",1925,1, A1 ,"$409,000 ",10/28/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4857,28, ,A5, 839 EAST 232 STREET                       ,NYC,10466,40.8915333,-73.8533781,"1,584","1,020",1955,1, A5 ,"$210,000 ",5/18/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4860,30, ,A5, 927 EAST 224 STREET                       ,NYC,10466,40.885107,-73.853899,"1,800","1,690",1960,1, A5 ,"$180,000 ",9/25/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4860,47, ,S1, 3954 BRONXWOOD AVENUE                     ,NYC,10466,40.885375,-73.854693,"1,612","1,920",1959,1, S1 ,"$295,000 ",3/24/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4861,30, ,A1, 939 EAST 225TH STREET                     ,NYC,10466,40.885763,-73.853304,"2,725","2,058",1930,1, A1 ,"$360,000 ",10/9/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4864,9, ,A5, 4057 PAULDING AVENUE                      ,NYC,10466,40.8875052,-73.850696,"1,800","1,485",1955,1, A5 ,"$309,520 ",6/19/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4865,51, ,A2, 4112 BRONXWOOD AVENUE                     ,NYC,10466,40.889219,-73.852564,"2,013","2,200",1910,1, A2 ,"$220,000 ",5/27/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4868,70, ,A1, 960 EAST 233RD STREET                     ,NYC,10466,40.890665,-73.849568,"1,692","1,050",1925,1, A1 ,"$275,000 ",8/26/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4870,60, ,A5, 1050 EAST 224TH STREET                    ,NYC,10466,40.883559,-73.850611,"1,970","1,674",1950,1, A5 ,"$309,000 ",4/15/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4877,57, ,A5, 1022 EAST 231 STREET                      ,NYC,10466,40.888742,-73.84858,"1,982","1,188",1955,1, A5 ,"$390,000 ",7/21/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4878,4, ,A5, 4157 LACONIA AVENUE                       ,NYC,10466,40.888723,-73.846765,"1,300","1,142",1925,1, A5 ,"$325,000 ",7/9/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4879,35, ,A5, 4178 PAULDING AVENUE                      ,NYC,10466,40.890121,-73.848715,"1,360","1,760",1945,1, A5 ,"$200,000 ",4/29/2015,
2,WILLIAMSBRIDGE           ,01  ONE FAMILY DWELLINGS                    ,1,4879,119, ,A5, 1039 EAST 232ND STRET                     ,NYC,10466,40.889716,-73.84753,"1,702","1,925",1935,1, A5 ,"$345,000 ",9/8/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3370,14, ,A1, 116 EAST 236 STREET                       ,NYC,10470,40.897539,-73.872089,"2,500","2,010",1925,1, A1 ,"$517,000 ",10/2/2015,"$418,953 "
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3370,14, ,A1, 116 EAST 236 STREET                       ,NYC,10470,40.897539,-73.872089,"2,500","2,010",1925,1, A1 ,"$285,000 ",1/6/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3372,23, ,A1, 4321 KEPLER AVENUE                        ,NYC,10470,40.89898,-73.8712089,"2,500","1,296",1920,1, A1 ,"$350,000 ",1/23/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3373,14, ,A1, 4370 VAN CORTLANDT PARK E                 ,NYC,10470,40.8996095,-73.8717235,"1,737","2,026",1925,1, A1 ,"$440,000 ",1/12/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3375,12, ,A1, 210 EAST 235 STREET                       ,NYC,10470,40.897062,-73.870076,"2,500","2,150",1920,1, A1 ,"$435,000 ",6/10/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3376,28, ,A1, 238 EAST 236TH STREET                     ,NYC,10470,40.8979072,-73.8692096,"2,500","1,386",1901,1, A1 ,"$325,000 ",2/25/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3376,41, ,A1, 268 EAST 236 STREET                       ,NYC,10470,40.8980472,-73.868212,"2,500","2,126",1920,1, A1 ,"$360,000 ",8/31/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3376,61, ,S1, 4273 KATONAH AVENUE                       ,NYC,10470,40.8976658,-73.867429,"2,185","2,400",1925,1, S1 ,"$307,000 ",4/23/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3378,47, ,A5, 274 EAST 238 STREET                       ,NYC,10470,40.899354,-73.868135,"1,808","1,782",1970,1, A5 ,"$500,000 ",10/16/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3384,40, ,A1, 358 EAST 236TH STREET                     ,NYC,10470,40.8983317,-73.8652053,"2,725","1,608",1915,1, A1 ,"$400,000 ",11/18/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3384,61, ,A1, 317 EAST 235 STREET                       ,NYC,10470,40.897794,-73.8665228,"2,500","1,760",1920,1, A1 ,"$450,000 ",10/5/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3384,88, ,A3, 4270 MARTHA AVENUE                        ,NYC,10470,40.898074,-73.8646459,"6,250","3,102",1935,1, A3 ,"$720,000 ",9/30/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3385,52, ,A1, 317 EAST 236                              ,NYC,10470,40.898614,-73.866685,"4,590","2,259",1920,1, A1 ,"$525,000 ",4/7/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3386,32, ,A1, 342 EAST 238TH STREET                     ,NYC,10470,40.8996503,-73.8658655,"2,500","1,596",1920,1, A1 ,"$400,000 ",8/11/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3388,40, ,A1, 339 EAST 239 STREET                       ,NYC,10470,40.900703,-73.865981,"2,500","1,932",1920,1, A1 ,"$499,999 ",7/28/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3389,13, ,A1, 322 EAST 241 STREET                       ,NYC,10470,40.9016516,-73.8667541,"3,000","1,786",1920,1, A1 ,"$405,000 ",5/13/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3390,44, ,A1, 327 EAST 241 STREET                       ,NYC,10470,40.9019791,-73.8669426,"2,500","2,016",1920,1, A1 ,"$400,000 ",9/30/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3390,48, ,A1, 315 EAST 241 STREET                       ,NYC,10470,40.9019357,-73.8672979,"2,500","1,748",1920,1, A1 ,"$475,000 ",4/16/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3391,26, ,A1, 432 EAST 238 STREET                       ,NYC,10470,40.899825,-73.8638579,"2,500","2,060",1920,1, A1 ,"$186,969 ",4/21/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3392,60, ,A1, 423 EAST 238TH STREET                     ,NYC,10470,40.900181,-73.864396,"2,500","2,760",1910,1, A1 ,"$450,000 ",7/24/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3393,56, ,A1, 455 EAST 239TH ST                         ,NYC,10470,40.9009969,-73.863326,"3,000","1,224",1920,1, A1 ,"$397,000 ",10/20/2015,
2,WOODLAWN                 ,01  ONE FAMILY DWELLINGS                    ,1,3394,12, ,A1, 414 E 241ST ST                            ,NYC,10470,40.901792,-73.864885,"2,250","1,729",1920,1, A1 ,"$389,000 ",8/14/2015,
